id,door_type,title,region,start_period,end_period,location,poster,syear,smonth,sday,eyear,emonth,eday,door
79,exhibit,피아노의 숲: PIANO FOREST,서울,2022-06-25,2022-08-31,연남장,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220705_13%2F1657000707610B2v5G_PNG%2F360_main_thumb_url_1657000707578.png,2022,6,25,2022,8,31,2
80,exhibit,안토니오 개인전,서울,2022-07-01,2022-08-31,안다즈 서울강남,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220704_82%2F1656910726567ia25t_JPEG%2F360_main_thumb_url_1656910726531.jpg,2022,7,1,2022,8,31,2
81,exhibit,ARTPIECE : GONG 展,서울,2022-07-04,2022-09-02,LG유플러스 Gallery C,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220630_49%2F1656567952652AP2Ei_JPEG%2F360_main_thumb_url_1656567952597.jpg,2022,7,4,2022,9,2,2
82,exhibit,David Kim : ENVELOPE,서울,2022-07-02,2022-09-01,하우스서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220622_132%2F1655867447886HLVnu_PNG%2F360_main_thumb_url_1655867447823.png,2022,7,2,2022,9,1,2
83,exhibit,Tom Sachs : Boombox Retrospective,서울,2022-06-22,2022-09-11,HYBE INSIGHT,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220622_286%2F1655865543002KWbsy_PNG%2F360_main_thumb_url_1655865542983.png,2022,6,22,2022,9,11,2
84,exhibit,컨티뉴바이브전,서울,2022-06-22,2022-10-02,컨티뉴갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220620_8%2F1655712175293dea6x_JPEG%2F360_main_thumb_url_1655712175220.jpg,2022,6,22,2022,10,2,2
85,exhibit,비비안 마이어 사진전,서울,2022-08-04,2022-11-13,그라운드시소 성수,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220617_267%2F1655444064319jxOXA_JPEG%2F360_main_thumb_url_1655444064297.jpg,2022,8,4,2022,11,13,2
86,exhibit,福을 담다,서울,2022-06-16,2022-09-30,코리아나화장박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220617_291%2F1655435189417Htejf_JPEG%2F360_main_thumb_url_1655435189361.jpg,2022,6,16,2022,9,30,2
87,exhibit,2 BE CONTINUED : 끝나지 않은 신화,서울,2022-06-01,2022-08-31,풋볼팬타지움,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220616_132%2F1655369331149oWKl4_PNG%2F360_main_thumb_url_1655369331082.png,2022,6,1,2022,8,31,2
88,exhibit,나의 하루 이야기-헝가리에서 온 사진,서울,2022-06-17,2022-09-12,서울역사박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220615_284%2F16552612238315tHkk_JPEG%2F360_main_thumb_url_1655261223758.jpg,2022,6,17,2022,9,12,2
89,exhibit,다니엘 리히터 : 나의 미치광이웃,서울,2022-06-23,2022-09-28,스페이스K 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220610_134%2F1654848226808LGsyf_JPEG%2F360_main_thumb_url_1654848226753.jpg,2022,6,23,2022,9,28,2
90,exhibit,Pervasive Light: Works from MoMA's Media and Performance Collection,서울,2022-06-10,2022-09-25,현대카드 스토리지,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220610_192%2F1654843546274A611T_JPEG%2F360_main_thumb_url_1654843546264.jpg,2022,6,10,2022,9,25,2
91,exhibit,고상우 : Forever Free - 그러므로 나는 동물이다,서울,2022-06-15,2022-09-11,사비나미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220603_136%2F1654223687467BFohH_JPEG%2F360_26438435_main_thumb_url_1654223687389.jpg,2022,6,15,2022,9,11,2
92,exhibit,"감각의 공간, 워치 앤 칠 2.0",서울,2022-06-10,2022-09-12,국립현대미술관 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220525_215%2F1653464950681csgUu_PNG%2F360_26415681_main_thumb_url_1653464950664.png,2022,6,10,2022,9,12,2
93,exhibit,시작된 미래 Meta-Horizons The Future Now,서울,2022-05-26,2022-09-18,동대문디자인플라자,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220525_85%2F1653461992179fvmb5_JPEG%2F360_main_thumb_url_1653461992167.jpg,2022,5,26,2022,9,18,2
94,exhibit,매직샷展,서울,2022-06-17,2022-09-25,더현대 서울 ALT.1,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220525_130%2F1653445314373TkeMr_JPEG%2F360_main_thumb_url_1653445314361.jpg,2022,6,17,2022,9,25,2
95,exhibit,"이,싶팔 이후",서울,2022-05-31,2022-08-31,피카아트스페이스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220520_60%2F1653038975522jVj16_JPEG%2F360_main_thumb_url_1653038975463.jpg,2022,5,31,2022,8,31,2
96,exhibit,"셰퍼드 페어리, 행동하라!",서울,2022-07-29,2022-11-06,롯데뮤지엄,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220519_231%2F1652937733262Cr58Y_JPEG%2F360_main_thumb_url_1652937733249.jpg,2022,7,29,2022,11,6,2
97,exhibit,앙리 카르티에 브레송 사진전 : 결정적 순간,서울,2022-06-10,2022-10-02,예술의전당한가람미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220509_44%2F1652072188635ElXTk_JPEG%2F360_26200928_main_thumb_url_1652072188615.jpg,2022,6,10,2022,10,2,2
98,exhibit,엄태정 : 은빛 날개의 꿈과 기쁨,서울,2022-08-24,2023-02-26,아라리오뮤지엄 인 스페이스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220808_147%2F1659950812864vcLPl_JPEG%2F360_main_thumb_url_1659950812852.jpg,2022,8,24,2023,2,26,2
99,exhibit,Tape Seoul,서울,2022-07-30,2023-01-29,K현대미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220802_42%2F16594165986621YJG6_JPEG%2F360_main_thumb_url_1659416598628.jpg,2022,7,30,2023,1,29,2
100,exhibit,Tube Seoul,서울,2022-07-30,2023-01-29,K현대미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220802_11%2F1659416472078UnIqd_JPEG%2F360_main_thumb_url_1659416471923.jpg,2022,7,30,2023,1,29,2
101,exhibit,"서울 최초의 도시공원, 탑골공원",서울,2022-07-22,2023-03-19,공평도시유적전시관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220727_294%2F1658903302435fgQ9I_JPEG%2F360_main_thumb_url_1658903302418.jpg,2022,7,22,2023,3,19,2
102,exhibit,수림문화재단 소장품전 PAGE ONE,서울,2022-08-02,2022-12-24,수림큐브,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220725_121%2F1658734612505YImOK_JPEG%2F360_main_thumb_url_1658734612493.jpg,2022,8,2,2022,12,24,2
103,exhibit,유지영 : 시간들의 서랍,서울,2022-06-21,2022-12-18,리움미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220722_279%2F1658482216040IYQk7_PNG%2F360_main_thumb_url_1658482215988.png,2022,6,21,2022,12,18,2
104,exhibit,MMCA 이건희컬렉션 특별전: 이중섭,서울,2022-08-12,2023-04-23,국립현대미술관 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220722_46%2F165847012992040Cjj_PNG%2F360_main_thumb_url_1658470129903.png,2022,8,12,2023,4,23,2
105,exhibit,"영원한 삶의 집, 아스타나 고분",서울,2022-07-16,2023-07-15,국립중앙박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220715_120%2F1657878322187jCTUf_PNG%2F360_main_thumb_url_1657878322096.png,2022,7,16,2023,7,15,2
106,exhibit,서도호와 아이들: 아트랜드,서울,2022-07-26,2023-03-12,서울시립 북서울미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220712_137%2F1657609256458y2k8e_JPEG%2F360_main_thumb_url_1657609256431.jpg,2022,7,26,2023,3,12,2
107,exhibit,근대회화 소장품전,서울,2022-07-14,2022-11-13,은평역사한옥박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220705_13%2F1657005976467Lu3bq_JPEG%2F360_main_thumb_url_1657005976449.jpg,2022,7,14,2022,11,13,2
108,exhibit,바티망,서울,2022-07-29,2022-12-28,노들섬 노들서가,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220701_239%2F16566526622528vpzB_JPEG%2F360_main_thumb_url_1656652662141.jpg,2022,7,29,2022,12,28,2
109,exhibit,왓츠유어컬러,서울,2022-06-25,2023-02-28,아이뮤지엄 젤리스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220801_113%2F165933277894978WDy_JPEG%2F360_26504686_main_thumb_url_1659332778928.jpg,2022,6,25,2023,2,28,2
110,exhibit,데미안,서울,2022-06-08,2022-12-08,K현대미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220608_197%2F1654671249869PzT33_JPEG%2F360_main_thumb_url_1654671249760.jpg,2022,6,8,2022,12,8,2
111,exhibit,화양연화,서울,2022-05-10,2022-10-30,화정박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_217%2F1653556655407SwzuU_PNG%2F360_main_thumb_url_1653556655274.png,2022,5,10,2022,10,30,2
112,exhibit,어린왕자 인 서울,서울,2022-06-03,2022-12-31,띠아트,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220811_173%2F1660208843585vkt4W_JPEG%2F360_26419157_main_thumb_url_1660208843516.jpg,2022,6,3,2022,12,31,2
113,exhibit,"구스타프 클림트, 골드 인 모션",서울,2022-05-27,2023-03-05,빛의 시어터,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220513_20%2F16524084568380RT5V_JPEG%2F360_main_thumb_url_1652408456713.jpg,2022,5,27,2023,3,5,2
114,exhibit,류민지 표영실 2인전,서울,2022-05-17,2022-09-18,미스터고트,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220513_64%2F1652407945202LAN5V_JPEG%2F360_main_thumb_url_1652407945154.jpg,2022,5,17,2022,9,18,2
115,exhibit,파울 클레의 추상이야기,서울,2022-05-11,2022-11-11,198도 미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220510_184%2F1652168133908lto8H_JPEG%2F360_main_thumb_url_1652168133887.jpg,2022,5,11,2022,11,11,2
116,exhibit,"청계천 경유장 : 청계천에서 보고, 놀고, 산다",서울,2022-05-04,2022-10-03,청계천박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220506_253%2F1651812221439SFmwf_JPEG%2F360_main_thumb_url_1651812221332.jpg,2022,5,4,2022,10,3,2
117,exhibit,"守衛都城 - 도성을 지키는 성, 탕춘대성",서울,2022-04-26,2022-09-18,한양도성박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220503_295%2F1651567985808ILl0D_JPEG%2F360_main_thumb_url_1651567985690.jpg,2022,4,26,2022,9,18,2
118,exhibit,우리 같이 놀자,서울,2022-05-04,2022-09-25,서울생활사박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220503_3%2F1651566986401T8LqH_JPEG%2F360_main_thumb_url_1651566986377.jpg,2022,5,4,2022,9,25,2
119,exhibit,MALONG 197 ART SQUAT,서울,2022-03-14,2022-08-31,마롱197,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220429_58%2F16512174786581iEf0_PNG%2F360_main_thumb_url_1651217478642.png,2022,3,14,2022,8,31,2
120,exhibit,나는 고래,서울,2022-05-05,2022-09-12,서울스카이,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220816_262%2F1660625375859b6MMH_JPEG%2F360_26149009_main_thumb_url_1660625375777.jpg,2022,5,5,2022,9,12,2
121,exhibit,FUTURE FOOD : 혀가 느끼는 고민,서울,2022-05-18,2022-09-25,셀린박 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220427_246%2F1651037721456oP2Pp_JPEG%2F360_main_thumb_url_1651037721444.jpg,2022,5,18,2022,9,25,2
122,exhibit,파란마음 하얀마음 - 어린이 노래,서울,2022-05-10,2022-09-12,국립한글박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220425_139%2F16508639330637qTyM_JPEG%2F360_main_thumb_url_1650863932968.jpg,2022,5,10,2022,9,12,2
123,exhibit,올림피아 자그놀리 특별전 : LIFE IS COLOR,서울,2022-05-27,2022-10-01,세종문화회관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220506_13%2F1651825787130vCrmM_JPEG%2F360_26103114_main_thumb_url_1651825787103.jpg,2022,5,27,2022,10,1,2
124,exhibit,히토 슈타이얼 : 데이터의 바다,서울,2022-04-29,2022-09-18,국립현대미술관 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220427_152%2F1651046674399CFhr8_PNG%2F360_26099174_main_thumb_url_1651046674376.png,2022,4,29,2022,9,18,2
125,exhibit,파울클레와 형태리듬展,서울,2022-04-14,2022-10-16,198도 미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220419_148%2F1650348912616PXse3_JPEG%2F360_main_thumb_url_1650348912578.jpg,2022,4,14,2022,10,16,2
126,exhibit,위대한 유산: 태흥영화 1984-2004,서울,2022-04-14,2022-09-25,한국영화박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220418_61%2F1650265551636EiDaf_PNG%2F360_main_thumb_url_1650265551621.png,2022,4,14,2022,9,25,2
127,exhibit,두려움일까 사랑일까,서울,2022-04-08,2022-09-18,석파정 서울미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220411_299%2F1649659372212Kh27n_JPEG%2F360_main_thumb_url_1649659372058.jpg,2022,4,8,2022,9,18,2
128,exhibit,"에바 알머슨 특별전 : 에바 알머슨, Andando",서울,2022-05-13,2022-12-04,전쟁기념관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220509_44%2F1652066687329TLAQT_JPEG%2F360_25967184_main_thumb_url_1652066687312.jpg,2022,5,13,2022,12,4,2
129,exhibit,Diversity Connect - 약함이 힘이 될 때,서울,2022-03-28,2022-09-08,아쇼카 스페이스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220401_81%2F1648793869347aiPEh_JPEG%2F360_main_thumb_url_1648793869335.jpg,2022,3,28,2022,9,8,2
130,exhibit,돈키호테 북아트展 : 용감한 결심으로 세상에 돌진하다,서울,2022-04-01,2022-09-18,소전문화재단,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220331_298%2F1648712606204SEmS9_JPEG%2F360_main_thumb_url_1648712606106.jpg,2022,4,1,2022,9,18,2
131,exhibit,라이프 사진전 : 더 클래식 컬렉션,서울,2022-04-05,2022-10-30,MUSEUM 209 (잠실 소피텔 앰베서더 호텔 3층),https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220819_16%2F1660878160442fkf3t_PNG%2F360_25946594_main_thumb_url_1660878160426.png,2022,4,5,2022,10,30,2
132,exhibit,빅토리아 티렉스,서울,2022-04-22,2022-10-31,롯데백화점 김포공항점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220324_112%2F1648091241822anHkH_PNG%2F360_main_thumb_url_1648091241782.png,2022,4,22,2022,10,31,2
133,exhibit,"호안 미로 : 여인, 새, 별",서울,2022-04-29,2022-09-12,마이아트뮤지엄,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220701_173%2F1656666433803XPaT6_JPEG%2F360_25933385_main_thumb_url_1656666433720.jpg,2022,4,29,2022,9,12,2
134,exhibit,"아하, 우리!",서울,2022-03-22,2022-12-30,성북어린이미술관 꿈자람,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220321_178%2F1647839188493hC9jn_JPEG%2F360_main_thumb_url_1647839188420.jpg,2022,3,22,2022,12,30,2
135,exhibit,"내셔널지오그래픽 사진전 <포토아크, 너의 이름은>",서울,2022-04-12,2022-09-12,북서울꿈의숲 상상톡톡미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220315_106%2F1647319347733tXemi_JPEG%2F360_main_thumb_url_1647319347689.jpg,2022,4,12,2022,9,12,2
136,exhibit,"퐁피두센터 - 샌드캐슬, 꿈의 건축",서울,2022-04-12,2022-09-12,북서울꿈의숲 상상톡톡미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220315_254%2F1647313454846JrQ8g_JPEG%2F360_main_thumb_url_1647313454763.jpg,2022,4,12,2022,9,12,2
137,exhibit,"어쨌든, 사랑",서울,2022-03-16,2022-10-30,디뮤지엄,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220310_92%2F1646904682042708x2_PNG%2F360_main_thumb_url_1646904681887.png,2022,3,16,2022,10,30,2
138,exhibit,안규철 : 5개의 집과 30개의 문,서울,2021-12-29,2022-10-02,서울상상나라,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220307_195%2F1646619730963XabHP_JPEG%2F360_main_thumb_url_1646619730945.jpg,2021,12,29,2022,10,2,2
139,exhibit,호랑이 그림 II,서울,2022-05-03,2022-09-04,국립중앙박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220223_59%2F1645597255991Dqgb9_JPEG%2F360_main_thumb_url_1645597255976.jpg,2022,5,3,2022,9,4,2
140,exhibit,빛의 향연-예산 수덕사 괘불,서울,2022-04-13,2022-10-16,국립중앙박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220511_110%2F1652252627353LddlW_JPEG%2F360_25795969_main_thumb_url_1652252627329.jpg,2022,4,13,2022,10,16,2
141,exhibit,"잡지 전성시대 -대중, 문화 그리고 기억",서울,2022-01-11,2022-08-31,송파책박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220125_242%2F1643091881507b091w_PNG%2F360_main_thumb_url_1643091881438.png,2022,1,11,2022,8,31,2
142,exhibit,레드룸 : 러브 이즈 인 디 에어,서울,2022-04-28,2022-11-06,그라운드시소 서촌,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220329_117%2F1648541722250U7qR6_JPEG%2F360_25587125_main_thumb_url_1648541722156.jpg,2022,4,28,2022,11,6,2
143,exhibit,박노해 : 내 작은 방,서울,2022-01-04,2022-09-18,라 카페 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20211227_275%2F1640570917238a4lHo_JPEG%2F360_main_thumb_url_1640570917208.jpg,2022,1,4,2022,9,18,2
144,exhibit,브릭포 키즈,서울,2021-12-31,2022-12-14,전쟁기념관 어린이박물관 옆 키즈 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220104_264%2F16412716116968LbQs_PNG%2F360_25483280_main_thumb_url_1641271611672.png,2021,12,31,2022,12,14,2
145,exhibit,앤서니브라운 원더랜드 뮤지엄展,서울,2022-04-28,2022-08-31,예술의전당한가람미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220318_251%2F1647589956185vujVA_JPEG%2F360_25190024_main_thumb_url_1647589956115.jpg,2022,4,28,2022,8,31,2
146,exhibit,이영란의 감성체험 가루나무모래흙 서울,서울,2019-11-29,2024-12-31,유니버설아트센터,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210511_273%2F1620707994885pLr5e_JPEG%2F360_14285241_main_thumb_url_1620707994821.jpg,2019,11,29,2024,12,31,2
147,exhibit,"헬로우,심쿵(hello,심쿵)展",서울,2019-07-03,2024-12-31,인사동 쌈지길기획전시실 B2,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3029_000_3%2F20190624164932400_37YVAV2Z9.PNG%2F%25EC%258B%25AC%25EC%25BF%25B5.PNG%3Ftype%3Dm1501,2019,7,3,2024,12,31,2
148,exhibit,변형,서울,2022-08-26,2022-09-05,인영갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220826_111%2F1661499611785rY6u2_JPEG%2F360_main_thumb_url_1661499611756.jpg,2022,8,26,2022,9,5,2
149,exhibit,love is ♡,서울,2022-08-24,2022-09-18,베어카페,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_137%2F1661407883970vRC15_JPEG%2F360_main_thumb_url_1661407883887.jpg,2022,8,24,2022,9,18,2
150,exhibit,이지훈 개인전,서울,2022-08-27,2022-09-24,스펙트럼갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_201%2F1661402980513JdbTM_JPEG%2F360_main_thumb_url_1661402980498.jpg,2022,8,27,2022,9,24,2
151,exhibit,Who's your favorite artist?,서울,2022-08-22,2022-09-02,갤러리 아트버디,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_295%2F1661402660944nQrf1_JPEG%2F360_main_thumb_url_1661402660929.jpg,2022,8,22,2022,9,2,2
152,exhibit,From 소음 to 소음,서울,2022-08-24,2022-08-31,청신호명동,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_135%2F1661330516497zmAHA_PNG%2F360_main_thumb_url_1661330516354.png,2022,8,24,2022,8,31,2
153,exhibit,이준희 : 바람의 시간,서울,2022-08-13,2022-09-07,다움,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_64%2F1661330251152De8h7_JPEG%2F360_main_thumb_url_1661330251126.jpg,2022,8,13,2022,9,7,2
154,exhibit,박재범 : 부분과 부분,서울,2022-08-29,2022-09-14,떼아트 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_201%2F1661318398251I3TH5_JPEG%2F360_main_thumb_url_1661318398211.jpg,2022,8,29,2022,9,14,2
155,exhibit,이재승 개인전,서울,2022-08-24,2022-08-30,마루아트센터,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_211%2F1661317252737bmC4b_JPEG%2F360_main_thumb_url_1661317252696.jpg,2022,8,24,2022,8,30,2
